Tweet,Date,Time,User Name,Twitter Handle,Location,Followers Count,Following Count,Profile URL,Profile Image URL,Profile Banner URL,Account Creation Date,Retweet Count,Favorite Count,Reply Count,Hashtags,User Mentions,Media URLs,Tweet URL,Coordinates,Language,Source,Is Retweet,Is Quote Status,Quoted Status,In Reply To User,Place,Entities,Is Verified User,Is Retweeted,Is Favorited
"RT @money_rebellion: BREAKING: @LloydsBank AGM disrupted 💕

“In 2022, Lloyds did what few other global banks did and increased  its financi…",2023-05-18,11:56:20,Extinction Rebellion Dorking,xrdorking,"Dorking, Surrey, UK.",2790,5001,https://t.co/qfEAB6tDm1,http://pbs.twimg.com/profile_images/1133039887979110400/oMn-yg8B_normal.png,https://pbs.twimg.com/profile_banners/1116936548958732288/1570913293,2019-04-13,156,0,0,[],"['money_rebellion', 'LloydsBank']",[],https://twitter.com/xrdorking/status/1659166021561864194,,en,Twitter for Android,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'money_rebellion', 'name': 'XR Money Rebellion 🌍🌱🏳️\u200d⚧️', 'id': 1227611320339619840, 'id_str': '1227611320339619840', 'indices': [3, 19]}, {'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [31, 42]}], 'urls': []}",False,False,False
"RT @money_rebellion: BREAKING: @LloydsBank AGM disrupted 💕

“In 2022, Lloyds did what few other global banks did and increased  its financi…",2023-05-18,11:54:20,Humans of XR,HumansOfXR,Planet Earth,1395,1381,https://t.co/CTqFqQ5kPa,http://pbs.twimg.com/profile_images/1301475659110330369/htdnT7A4_normal.jpg,https://pbs.twimg.com/profile_banners/1301427711978737664/1662699962,2020-09-03,156,0,0,[],"['money_rebellion', 'LloydsBank']",[],https://twitter.com/HumansOfXR/status/1659165520954884098,,en,Twitter for Android,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'money_rebellion', 'name': 'XR Money Rebellion 🌍🌱🏳️\u200d⚧️', 'id': 1227611320339619840, 'id_str': '1227611320339619840', 'indices': [3, 19]}, {'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [31, 42]}], 'urls': []}",False,False,False
"BREAKING: @LloydsBank AGM disrupted 💕

“In 2022, Lloyds did what few other global banks did and increased  its financial support to the brutally destructive fossil fuel industry  by $500 million.""
#DefundClimateChaos https://t.co/lC9l6wsSAB",2023-05-18,11:52:57,XR Money Rebellion 🌍🌱🏳️‍⚧️,money_rebellion,🌍,6386,2997,https://t.co/AdXIOYsk1T,http://pbs.twimg.com/profile_images/1301835400227454976/cCGF42-0_normal.jpg,https://pbs.twimg.com/profile_banners/1227611320339619840/1613351494,2020-02-12,156,317,0,['DefundClimateChaos'],['LloydsBank'],['http://pbs.twimg.com/ext_tw_video_thumb/1659163582511161345/pu/img/LVJlefD5JM9JH3VD.jpg'],https://twitter.com/money_rebellion/status/1659165170097168390,,en,Twitter Web App,False,False,,,,"{'hashtags': [{'text': 'DefundClimateChaos', 'indices': [197, 216]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [10, 21]}], 'urls': [], 'media': [{'id': 1659163582511161345, 'id_str': '1659163582511161345', 'indices': [217, 240], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1659163582511161345/pu/img/LVJlefD5JM9JH3VD.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1659163582511161345/pu/img/LVJlefD5JM9JH3VD.jpg', 'url': 'https://t.co/lC9l6wsSAB', 'display_url': 'pic.twitter.com/lC9l6wsSAB', 'expanded_url': 'https://twitter.com/money_rebellion/status/1659165170097168390/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 662, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 417, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 662, 'h': 1080, 'resize': 'fit'}}}]}",False,False,False
"@LloydsBank hi, I’ve just received a notification that I need to approve a transaction on my app even though I haven’t tried to buy anything. When I clicked on there was nothing there but does this mean someone has attempted to use my details?",2023-05-18,11:51:25,Chloe 🦋,xheyitschlox,"Bradford, England",2984,1862,,http://pbs.twimg.com/profile_images/1615107737792167936/ok35CCqf_normal.jpg,https://pbs.twimg.com/profile_banners/282746487/1660514950,2011-04-15,0,1,0,[],['LloydsBank'],[],https://twitter.com/xheyitschlox/status/1659164785508794368,,en,Twitter for iPhone,False,False,,LloydsBank,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [0, 11]}], 'urls': []}",False,False,False
"@LloydsBank I don't have time to be calling you because your service isn't available. It's quite clear, you're having the technical issues. You need to fix them.",2023-05-18,11:40:01,: ),______Steve,,25,94,,http://pbs.twimg.com/profile_images/1322989600/Flying_Spaghetti_Monster_normal.jpg,,2011-04-22,0,0,0,[],['LloydsBank'],[],https://twitter.com/______Steve/status/1659161916835495937,,en,Twitter Web App,False,False,,LloydsBank,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [0, 11]}], 'urls': []}",False,False,False
"@______Steve Have you called the number shown on the screen? If so, what did they advise? ^Claire",2023-05-18,11:38:35,Lloyds Bank,LloydsBank,,145131,15819,https://t.co/sBqyhcxjMl,http://pbs.twimg.com/profile_images/1592812292428730369/6TYCXgjJ_normal.jpg,https://pbs.twimg.com/profile_banners/147932302/1678457367,2010-05-25,0,0,0,[],['______Steve'],[],https://twitter.com/LloydsBank/status/1659161557262127104,,en,Sprinklr,False,False,,______Steve,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '______Steve', 'name': ': )', 'id': 286361356, 'id_str': '286361356', 'indices': [0, 12]}], 'urls': []}",False,False,False
"@LloydsBank I suppose it does appear normal given that it hasn't been working for the past month. 

Errors like this everytime. https://t.co/R8fRqegfNB",2023-05-18,11:35:21,: ),______Steve,,25,94,,http://pbs.twimg.com/profile_images/1322989600/Flying_Spaghetti_Monster_normal.jpg,,2011-04-22,0,0,0,[],['LloydsBank'],['http://pbs.twimg.com/media/FwaFtn0XsAQ2zJ1.jpg'],https://twitter.com/______Steve/status/1659160741365121026,,en,Twitter Web App,False,False,,LloydsBank,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [0, 11]}], 'urls': [], 'media': [{'id': 1659160531561852932, 'id_str': '1659160531561852932', 'indices': [128, 151], 'media_url': 'http://pbs.twimg.com/media/FwaFtn0XsAQ2zJ1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FwaFtn0XsAQ2zJ1.jpg', 'url': 'https://t.co/R8fRqegfNB', 'display_url': 'pic.twitter.com/R8fRqegfNB', 'expanded_url': 'https://twitter.com/______Steve/status/1659160741365121026/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1139, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 430, 'resize': 'fit'}, 'medium': {'w': 1139, 'h': 720, 'resize': 'fit'}}}]}",False,False,False
"Have you thought about the retirement lifestyle you want? @WhichMoney have surveyed more than 1,000 retirees to work out how much money you might need in retirement.
We have tools and information on pensions, retirement and planning for the future here: https://t.co/sn3evykW50 https://t.co/AYzHk9Fh8R",2023-05-18,11:30:00,Lloyds Bank,LloydsBank,,145131,15819,https://t.co/sBqyhcxjMl,http://pbs.twimg.com/profile_images/1592812292428730369/6TYCXgjJ_normal.jpg,https://pbs.twimg.com/profile_banners/147932302/1678457367,2010-05-25,0,3,0,[],['WhichMoney'],[],https://twitter.com/LloydsBank/status/1659159397388484610,,en,Sprinklr,False,True,How much will you need to retire? https://t.co/9cFNxB7MYL,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WhichMoney', 'name': 'Which? Money', 'id': 39997988, 'id_str': '39997988', 'indices': [58, 69]}], 'urls': [{'url': 'https://t.co/sn3evykW50', 'expanded_url': 'http://spr.ly/6015OidBL', 'display_url': 'spr.ly/6015OidBL', 'indices': [254, 277]}, {'url': 'https://t.co/AYzHk9Fh8R', 'expanded_url': 'https://twitter.com/WhichMoney/status/1658758762386305026', 'display_url': 'twitter.com/WhichMoney/sta…', 'indices': [278, 301]}]}",False,False,False
It's all #ZeroBills at @UKREiiF with @OctopusEnergy @PlatformHousing @LloydsBank @ilkehomes https://t.co/dlT7w85CxZ,2023-05-18,11:22:26,Nigel Banks,NigelBanks_ilke,"Yorkshire, UK",2669,1035,https://t.co/9aPaQiV255,http://pbs.twimg.com/profile_images/1382267096562855936/XQjRJh4i_normal.jpg,https://pbs.twimg.com/profile_banners/247365049/1665653074,2011-02-04,1,4,0,['ZeroBills'],"['UKREiiF', 'OctopusEnergy', 'PlatformHousing', 'LloydsBank', 'ilkehomes']",['http://pbs.twimg.com/media/FwaC8XMWYAou9HE.jpg'],https://twitter.com/NigelBanks_ilke/status/1659157493107290113,,en,Twitter for Android,False,False,,,,"{'hashtags': [{'text': 'ZeroBills', 'indices': [9, 19]}], 'symbols': [], 'user_mentions': [{'screen_name': 'UKREiiF', 'name': 'UKREiiF', 'id': 1351114029238988803, 'id_str': '1351114029238988803', 'indices': [23, 31]}, {'screen_name': 'OctopusEnergy', 'name': 'Octopus Energy', 'id': 3545818341, 'id_str': '3545818341', 'indices': [37, 51]}, {'screen_name': 'PlatformHousing', 'name': 'Platform Housing Group', 'id': 1050369342452436998, 'id_str': '1050369342452436998', 'indices': [52, 68]}, {'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [69, 80]}, {'screen_name': 'ilkehomes', 'name': 'ilke Homes', 'id': 850302508627095552, 'id_str': '850302508627095552', 'indices': [81, 91]}], 'urls': [], 'media': [{'id': 1659157486262181898, 'id_str': '1659157486262181898', 'indices': [92, 115], 'media_url': 'http://pbs.twimg.com/media/FwaC8XMWYAou9HE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FwaC8XMWYAou9HE.jpg', 'url': 'https://t.co/dlT7w85CxZ', 'display_url': 'pic.twitter.com/dlT7w85CxZ', 'expanded_url': 'https://twitter.com/NigelBanks_ilke/status/1659157493107290113/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}}]}",False,False,False
"@______Steve Hi, I'm Jimmy. Thanks for reaching out. Our website is working as normal. What are you trying to do online? What happens when you try it?",2023-05-18,11:22:16,Lloyds Bank,LloydsBank,,145131,15819,https://t.co/sBqyhcxjMl,http://pbs.twimg.com/profile_images/1592812292428730369/6TYCXgjJ_normal.jpg,https://pbs.twimg.com/profile_banners/147932302/1678457367,2010-05-25,0,0,0,[],['______Steve'],[],https://twitter.com/LloydsBank/status/1659157451273371649,,en,Sprinklr,False,False,,______Steve,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '______Steve', 'name': ': )', 'id': 286361356, 'id_str': '286361356', 'indices': [0, 12]}], 'urls': []}",False,False,False
"Lloyds Bank @LloydsBank – in partnership with Mental Health UK @mentalhealthuk – ran a successful programme with over 1,000 businesses to help improve their mental resilience. https://t.co/Cb7mmIz1l3 #business #SouthEastBusiness #mentalhealth #wellbeing",2023-05-18,11:19:00,South East Business,SEBmagazine,"South East, England",3531,2554,https://t.co/RVygrc3Qc2,http://pbs.twimg.com/profile_images/976604297549971456/IBT_AMps_normal.jpg,https://pbs.twimg.com/profile_banners/1422862434/1650882084,2013-05-12,0,0,0,"['business', 'SouthEastBusiness', 'mentalhealth', 'wellbeing']","['LloydsBank', 'mentalhealthuk']",[],https://twitter.com/SEBmagazine/status/1659156630229987331,,en,Buffer,False,False,,,,"{'hashtags': [{'text': 'business', 'indices': [200, 209]}, {'text': 'SouthEastBusiness', 'indices': [210, 228]}, {'text': 'mentalhealth', 'indices': [229, 242]}, {'text': 'wellbeing', 'indices': [243, 253]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [12, 23]}, {'screen_name': 'mentalhealthuk', 'name': 'Mental Health UK', 'id': 740535242235248640, 'id_str': '740535242235248640', 'indices': [63, 78]}], 'urls': [{'url': 'https://t.co/Cb7mmIz1l3', 'expanded_url': 'https://www.southeastbusiness.com/section/news/small-business-owners-receive-mental-wellbeing-support', 'display_url': 'southeastbusiness.com/section/news/s…', 'indices': [176, 199]}]}",False,False,False
@LloydsBank It's not like going to your actual website is any use. It never works.,2023-05-18,11:18:21,: ),______Steve,,25,94,,http://pbs.twimg.com/profile_images/1322989600/Flying_Spaghetti_Monster_normal.jpg,,2011-04-22,0,0,0,[],['LloydsBank'],[],https://twitter.com/______Steve/status/1659156465171546113,,en,Twitter Web App,False,False,,LloydsBank,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [0, 11]}], 'urls': []}",False,False,False
RT @agentzigzag03: James Crosby &amp; Russell Galley @LloydsBank &amp; @HalifaxBank &amp; @irwinmitchell Repossessing Cancer Sufferers Homes! @bankofen…,2023-05-18,10:39:19,Jason King,agentzigzag03,,0,1,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2022-12-30,1,0,0,[],"['agentzigzag03', 'LloydsBank', 'HalifaxBank', 'irwinmitchell']",[],https://twitter.com/agentzigzag03/status/1659146640454737921,,en,Twitter Web App,True,False,,,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'agentzigzag03', 'name': 'Jason King', 'id': 1608837791902830595, 'id_str': '1608837791902830595', 'indices': [3, 17]}, {'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [53, 64]}, {'screen_name': 'HalifaxBank', 'name': 'Halifax', 'id': 194049387, 'id_str': '194049387', 'indices': [71, 83]}, {'screen_name': 'irwinmitchell', 'name': 'Irwin Mitchell', 'id': 128229038, 'id_str': '128229038', 'indices': [90, 104]}], 'urls': []}",False,False,False
"@LloydsBank 

Hi I have replied to the DM.",2023-05-18,10:21:51,Nicholas Chan,nicholaschan50,,0,2,,http://pbs.twimg.com/profile_images/1458209488406786052/FQGRmbKp_normal.png,,2021-11-09,0,0,0,[],['LloydsBank'],[],https://twitter.com/nicholaschan50/status/1659142247273705472,,en,Twitter Web App,False,False,,LloydsBank,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [0, 11]}], 'urls': []}",False,False,False
@JadeNorth You can visit: https://t.co/Ar0JHaKr2A and read more on how it will work and what to do when you get the activation code. 2/2 ^Laura,2023-05-18,10:18:52,Lloyds Bank,LloydsBank,,145131,15819,https://t.co/sBqyhcxjMl,http://pbs.twimg.com/profile_images/1592812292428730369/6TYCXgjJ_normal.jpg,https://pbs.twimg.com/profile_banners/147932302/1678457367,2010-05-25,0,0,0,[],['JadeNorth'],[],https://twitter.com/LloydsBank/status/1659141494328926211,,en,Sprinklr,False,False,,JadeNorth,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JadeNorth', 'name': 'Jade North', 'id': 29844952, 'id_str': '29844952', 'indices': [0, 10]}], 'urls': [{'url': 'https://t.co/Ar0JHaKr2A', 'expanded_url': 'http://spr.ly/6011Oi5C5', 'display_url': 'spr.ly/6011Oi5C5', 'indices': [26, 49]}]}",False,False,False
"@JadeNorth There is a 30-day selection period, so it will be 30 days from yesterday before this ends. You'll then receive an email 2 working days after this with the activation code.  1/2 ^Laura",2023-05-18,10:18:44,Lloyds Bank,LloydsBank,,145131,15819,https://t.co/sBqyhcxjMl,http://pbs.twimg.com/profile_images/1592812292428730369/6TYCXgjJ_normal.jpg,https://pbs.twimg.com/profile_banners/147932302/1678457367,2010-05-25,0,1,0,[],['JadeNorth'],[],https://twitter.com/LloydsBank/status/1659141463542841347,,en,Sprinklr,False,False,,JadeNorth,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JadeNorth', 'name': 'Jade North', 'id': 29844952, 'id_str': '29844952', 'indices': [0, 10]}], 'urls': []}",False,False,False
"@racheld21464680 This isn't something we can check from here, Raqual; my colleagues on the call will be able to clarify this for you. ^Graeme",2023-05-18,10:16:00,Lloyds Bank,LloydsBank,,145131,15819,https://t.co/sBqyhcxjMl,http://pbs.twimg.com/profile_images/1592812292428730369/6TYCXgjJ_normal.jpg,https://pbs.twimg.com/profile_banners/147932302/1678457367,2010-05-25,0,0,0,[],['racheld21464680'],[],https://twitter.com/LloydsBank/status/1659140772657090561,,en,Sprinklr,False,False,,racheld21464680,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'racheld21464680', 'name': 'raqual', 'id': 1363092394716106753, 'id_str': '1363092394716106753', 'indices': [0, 16]}], 'urls': []}",False,False,False
@LloydsBank Hi - I have replied to the Dm.,2023-05-18,10:14:35,Nicholas Chan,nicholaschan50,,0,2,,http://pbs.twimg.com/profile_images/1458209488406786052/FQGRmbKp_normal.png,,2021-11-09,0,0,0,[],['LloydsBank'],[],https://twitter.com/nicholaschan50/status/1659140416174694400,,en,Twitter Web App,False,False,,LloydsBank,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [0, 11]}], 'urls': []}",False,False,False
@LloydsBank Hi Laura. I did this about 24 hours ago,2023-05-18,10:14:09,Jade North,JadeNorth,"Milton Keynes, England",206,1336,,http://pbs.twimg.com/profile_images/1599161341683666944/uHI3_aZm_normal.jpg,https://pbs.twimg.com/profile_banners/29844952/1595455103,2009-04-08,0,0,0,[],['LloydsBank'],[],https://twitter.com/JadeNorth/status/1659140306552385536,,en,Twitter for iPhone,False,False,,LloydsBank,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [0, 11]}], 'urls': []}",False,False,False
@LloydsBank I have responded to the private DM. Thanks.,2023-05-18,10:10:30,Nicholas Chan,nicholaschan50,,0,2,,http://pbs.twimg.com/profile_images/1458209488406786052/FQGRmbKp_normal.png,,2021-11-09,0,0,0,[],['LloydsBank'],[],https://twitter.com/nicholaschan50/status/1659139389639753730,,en,Twitter Web App,False,False,,LloydsBank,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [0, 11]}], 'urls': []}",False,False,False
"@LloydsBank Yes I see that on the screenshot, but I would like to know why that has happened?",2023-05-18,10:08:20,raqual,racheld21464680,,2,7,,http://pbs.twimg.com/profile_images/1555107530979819522/k-ms8LwL_normal.jpg,,2021-02-20,0,0,0,[],['LloydsBank'],[],https://twitter.com/racheld21464680/status/1659138844703293440,,en,Twitter for iPhone,False,False,,LloydsBank,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LloydsBank', 'name': 'Lloyds Bank', 'id': 147932302, 'id_str': '147932302', 'indices': [0, 11]}], 'urls': []}",False,False,False
